RfcEmisor|NombreEmisor|RegimenFiscalEmisor|RfcReceptor|NombreReceptor|UsoCFDIReceptor|ClaveProdServConcepto|CantidadConcepto|ClaveUnidadConcepto|DescripcionConcepto|ValorUnitarioConcepto|ImporteConcepto|DescuentoConcepto|VersionNomina|TipoNominaNomina|FechaPagoNomina|FechaInicialPagoNomina|FechaFinalPagoNomina|NumDiasPagadosNomina|TotalPercepcionesNomina|TotalDeduccionesNomina|RegistroPatronalNominaEmisor|RfcPatronOrigenNominaEmisor|CurpNominaReceptor|NumSeguridadSocialNominaReceptor|FechaInicioRelLaboralNominaReceptor|AntigüedadNominaReceptor|TipoContratoNominaReceptor|SindicalizadoNominaReceptor|TipoJornadaNominaReceptor|TipoRegimenNominaReceptor|NumEmpleadoNominaReceptor|DepartamentoNominaReceptor|PuestoNominaReceptor|RiesgoPuestoNominaReceptor|PeriodicidadPagoNominaReceptor|BancoNominaReceptor|CuentaBancariaNominaReceptor|SalarioBaseCotAporNominaReceptor|SalarioDiarioIntegradoNominaReceptor|ClaveEntFedNominaReceptor|TotalSueldosNominaPercepciones|TotalGravadoNominaPercepciones|TotalExentoNominaPercepciones|TipoPercepcionNominaPercepcion|ClaveNominaPercepcion|ConceptoPercepcionNominaPercepcion|ImporteGravadoNominaPercepcion|ImporteExentoNominaPercepcion|TotalOtrasDeduccionesNominaDeducciones|TotalImpuestosRetenidosNominaDeducciones
LAN7008173R5|CINDEMEX SA DE CV|601|AAQM610917QJA|Nombre Receptor Pruebas|G01|84111505|1|ACT|Pago de nómina|11729.68|11729.68|1777.61|1.2|O|2016-01-14|2017-01-01|2017-01-15|15.333|11504.45|1777.61|MAS595960B|MAS0810247C0|MALR840505HJCRPM09|30038010705|2015-03-10|P10W|01|No|01|02|6069|Desarrollo|Programador|1|04|002|1234567890|355.00|455.00|JAL|11504.45|10609.60|894.85|001|AA4503C|Sueldo|9019.20|515.16|295.66|1481.95
LAN7008173R5|CINDEMEX SA DE CV|601|AAQM610917QJA|Nombre Receptor Pruebas|G01|84111505|1|ACT|Pago de nómina|11729.68|11729.68|1777.61|1.2|O|2016-01-14|2017-01-01|2017-01-15|15.333|11504.45|1777.61|MAS595960B|MAS0810247C0|MALR840505HJCRPM09|30038010705|2015-03-10|P10W|01|No|01|02|6069|Desarrollo|Programador|2|04|002|1234567890|355.00|455.00|JAL|11504.45|10609.60|894.85|001|AA4503C|Sueldo|9019.20|515.16|295.66|1481.95
LAN7008173R5|CINDEMEX SA DE CV|601|AAQM610917QJA|Nombre Receptor Pruebas|G01|84111505|1|ACT|Pago de nómina|11729.68|11729.68|1777.61|1.2|O|2016-01-14|2017-01-01|2017-01-15|15.333|11504.45|1777.61|MAS595960B|MAS0810247C0|MALR840505HJCRPM09|30038010705|2015-03-10|P10W|01|No|01|02|6069|Desarrollo|Programador|2|04|002|1234567890|355.00|455.00|JAL|11504.45|10609.60|894.85|001|AA4503C|Sueldo|9019.20|515.16|295.66|1481.95
LAN7008173R5|CINDEMEX SA DE CV|601|AAQM610917QJA|Nombre Receptor Pruebas|G01|84111505|1|ACT|Pago de nómina|11729.68|11729.68|1777.61|1.2|O|2016-01-14|2017-01-01|2017-01-15|15.333|11504.45|1777.61|MAS595960B|MAS0810247C0|MALR840505HJCRPM09|30038010705|2015-03-10|P10W|01|No|01|02|6069|Desarrollo|Programador|2|04|002|1234567890|355.00|455.00|JAL|11504.45|10609.60|894.85|001|AA4503C|Sueldo|9019.20|515.16|295.66|1481.95
LAN7008173R5|CINDEMEX SA DE CV|601|AAQM610917QJA|Nombre Receptor Pruebas|G01|84111505|1|ACT|Pago de nómina|11729.68|11729.68|1777.61|1.2|O|2016-01-14|2017-01-01|2017-01-15|15.333|11504.45|1777.61|MAS595960B|MAS0810247C0|MALR840505HJCRPM09|30038010705|2015-03-10|P10W|01|No|01|02|6069|Desarrollo|Programador|2|04|002|1234567890|355.00|455.00|JAL|11504.45|10609.60|894.85|001|AA4503C|Sueldo|9019.20|515.16|295.66|1481.95
LAN7008173R5|CINDEMEX SA DE CV|601|AAQM610917QJA|Nombre Receptor Pruebas|G01|84111505|1|ACT|Pago de nómina|11729.68|11729.68|1777.61|1.2|O|2016-01-14|2017-01-01|2017-01-15|15.333|11504.45|1777.61|MAS595960B|MAS0810247C0|MALR840505HJCRPM09|30038010705|2015-03-10|P10W|01|No|01|02|6069|Desarrollo|Programador|2|04|002|1234567890|355.00|455.00|JAL|11504.45|10609.60|894.85|001|AA4503C|Sueldo|9019.20|515.16|295.66|1481.95
LAN7008173R5|CINDEMEX SA DE CV|601|AAQM610917QJA|Nombre Receptor Pruebas|G01|84111505|1|ACT|Pago de nómina|11729.68|11729.68|1777.61|1.2|O|2016-01-14|2017-01-01|2017-01-15|15.333|11504.45|1777.61|MAS595960B|MAS0810247C0|MALR840505HJCRPM09|30038010705|2015-03-10|P10W|01|No|01|02|6069|Desarrollo|Programador|3|04|002|1234567890|355.00|455.00|JAL|11504.45|10609.60|894.85|001|AA4503C|Sueldo|9019.20|515.16|295.66|1481.95
LAN7008173R5|CINDEMEX SA DE CV|601|AAQM610917QJA|Nombre Receptor Pruebas|G01|84111505|1|ACT|Pago de nómina|11729.68|11729.68|1777.61|1.2|O|2016-01-14|2017-01-01|2017-01-15|15.333|11504.45|1777.61|MAS595960B|MAS0810247C0|MALR840505HJCRPM09|30038010705|2015-03-10|P10W|01|No|01|02|6069|Desarrollo|Programador|3|04|002|1234567890|355.00|455.00|JAL|11504.45|10609.60|894.85|001|AA4503C|Sueldo|9019.20|515.16|295.66|1481.95
LAN7008173R5|CINDEMEX SA DE CV|601|AAQM610917QJA|Nombre Receptor Pruebas|G01|84111505|1|ACT|Pago de nómina|11729.68|11729.68|1777.61|1.2|O|2016-01-14|2017-01-01|2017-01-15|15.333|11504.45|1777.61|MAS595960B|MAS0810247C0|MALR840505HJCRPM09|30038010705|2015-03-10|P10W|01|No|01|02|6069|Desarrollo|Programador|3|04|002|1234567890|355.00|455.00|JAL|11504.45|10609.60|894.85|001|AA4503C|Sueldo|9019.20|515.16|295.66|1481.95
LAN7008173R5|CINDEMEX SA DE CV|601|AAQM610917QJA|Nombre Receptor Pruebas|G01|84111505|1|ACT|Pago de nómina|11729.68|11729.68|1777.61|1.2|O|2016-01-14|2017-01-01|2017-01-15|15.333|11504.45|1777.61|MAS595960B|MAS0810247C0|MALR840505HJCRPM09|30038010705|2015-03-10|P10W|01|No|01|02|6069|Desarrollo|Programador|3|04|002|1234567890|355.00|455.00|JAL|11504.45|10609.60|894.85|001|AA4503C|Sueldo|9019.20|515.16|295.66|1481.95
LAN7008173R5|CINDEMEX SA DE CV|601|AAQM610917QJA|Nombre Receptor Pruebas|G01|84111505|1|ACT|Pago de nómina|11729.68|11729.68|1777.61|1.2|O|2016-01-14|2017-01-01|2017-01-15|15.333|11504.45|1777.61|MAS595960B|MAS0810247C0|MALR840505HJCRPM09|30038010705|2015-03-10|P10W|01|No|01|02|6069|Desarrollo|Programador|4|04|002|1234567890|355.00|455.00|JAL|11504.45|10609.60|894.85|001|AA4503C|Sueldo|9019.20|515.16|295.66|1481.95
LAN7008173R5|CINDEMEX SA DE CV|601|AAQM610917QJA|Nombre Receptor Pruebas|G01|84111505|1|ACT|Pago de nómina|11729.68|11729.68|1777.61|1.2|O|2016-01-14|2017-01-01|2017-01-15|15.333|11504.45|1777.61|MAS595960B|MAS0810247C0|MALR840505HJCRPM09|30038010705|2015-03-10|P10W|01|No|01|02|6069|Desarrollo|Programador|4|04|002|1234567890|355.00|455.00|JAL|11504.45|10609.60|894.85|001|AA4503C|Sueldo|9019.20|515.16|295.66|1481.95
LAN7008173R5|CINDEMEX SA DE CV|601|AAQM610917QJA|Nombre Receptor Pruebas|G01|84111505|1|ACT|Pago de nómina|11729.68|11729.68|1777.61|1.2|O|2016-01-14|2017-01-01|2017-01-15|15.333|11504.45|1777.61|MAS595960B|MAS0810247C0|MALR840505HJCRPM09|30038010705|2015-03-10|P10W|01|No|01|02|6069|Desarrollo|Programador|4|04|002|1234567890|355.00|455.00|JAL|11504.45|10609.60|894.85|001|AA4503C|Sueldo|9019.20|515.16|295.66|1481.95
LAN7008173R5|CINDEMEX SA DE CV|601|AAQM610917QJA|Nombre Receptor Pruebas|G01|84111505|1|ACT|Pago de nómina|11729.68|11729.68|1777.61|1.2|O|2016-01-14|2017-01-01|2017-01-15|15.333|11504.45|1777.61|MAS595960B|MAS0810247C0|MALR840505HJCRPM09|30038010705|2015-03-10|P10W|01|No|01|02|6069|Desarrollo|Programador|5|04|002|1234567890|355.00|455.00|JAL|11504.45|10609.60|894.85|001|AA4503C|Sueldo|9019.20|515.16|295.66|1481.95
LAN7008173R5|CINDEMEX SA DE CV|601|AAQM610917QJA|Nombre Receptor Pruebas|G01|84111505|1|ACT|Pago de nómina|11729.68|11729.68|1777.61|1.2|O|2016-01-14|2017-01-01|2017-01-15|15.333|11504.45|1777.61|MAS595960B|MAS0810247C0|MALR840505HJCRPM09|30038010705|2015-03-10|P10W|01|No|01|02|6069|Desarrollo|Programador|5|04|002|1234567890|355.00|455.00|JAL|11504.45|10609.60|894.85|001|AA4503C|Sueldo|9019.20|515.16|295.66|1481.95
LAN7008173R5|CINDEMEX SA DE CV|601|AAQM610917QJA|Nombre Receptor Pruebas|G01|84111505|1|ACT|Pago de nómina|11729.68|11729.68|1777.61|1.2|O|2016-01-14|2017-01-01|2017-01-15|15.333|11504.45|1777.61|MAS595960B|MAS0810247C0|MALR840505HJCRPM09|30038010705|2015-03-10|P10W|01|No|01|02|6069|Desarrollo|Programador|5|04|002|1234567890|355.00|455.00|JAL|11504.45|10609.60|894.85|001|AA4503C|Sueldo|9019.20|515.16|295.66|1481.95
LAN7008173R5|CINDEMEX SA DE CV|601|AAQM610917QJA|Nombre Receptor Pruebas|G01|84111505|1|ACT|Pago de nómina|11729.68|11729.68|1777.61|1.2|O|2016-01-14|2017-01-01|2017-01-15|15.333|11504.45|1777.61|MAS595960B|MAS0810247C0|MALR840505HJCRPM09|30038010705|2015-03-10|P10W|01|No|01|02|6069|Desarrollo|Programador|5|04|002|1234567890|355.00|455.00|JAL|11504.45|10609.60|894.85|001|AA4503C|Sueldo|9019.20|515.16|295.66|1481.95
LAN7008173R5|CINDEMEX SA DE CV|601|AAQM610917QJA|Nombre Receptor Pruebas|G01|84111505|1|ACT|Pago de nómina|11729.68|11729.68|1777.61|1.2|O|2016-01-14|2017-01-01|2017-01-15|15.333|11504.45|1777.61|MAS595960B|MAS0810247C0|MALR840505HJCRPM09|30038010705|2015-03-10|P10W|01|No|01|02|6069|Desarrollo|Programador|5|04|002|1234567890|355.00|455.00|JAL|11504.45|10609.60|894.85|001|AA4503C|Sueldo|9019.20|515.16|295.66|1481.95
LAN7008173R5|CINDEMEX SA DE CV|601|AAQM610917QJA|Nombre Receptor Pruebas|G01|84111505|1|ACT|Pago de nómina|11729.68|11729.68|1777.61|1.2|O|2016-01-14|2017-01-01|2017-01-15|15.333|11504.45|1777.61|MAS595960B|MAS0810247C0|MALR840505HJCRPM09|30038010705|2015-03-10|P10W|01|No|01|02|6069|Desarrollo|Programador|99|04|002|1234567890|355.00|455.00|JAL|11504.45|10609.60|894.85|001|AA4503C|Sueldo|9019.20|515.16|295.66|1481.95
LAN7008173R5|CINDEMEX SA DE CV|601|AAQM610917QJA|Nombre Receptor Pruebas|G01|84111505|1|ACT|Pago de nómina|11729.68|11729.68|1777.61|1.2|O|2016-01-14|2017-01-01|2017-01-15|15.333|11504.45|1777.61|MAS595960B|MAS0810247C0|MALR840505HJCRPM09|30038010705|2015-03-10|P10W|01|No|01|02|6069|Desarrollo|Programador|99|04|002|1234567890|355.00|455.00|JAL|11504.45|10609.60|894.85|001|AA4503C|Sueldo|9019.20|515.16|295.66|1481.95
LAN7008173R5|CINDEMEX SA DE CV|601|AAQM610917QJA|Nombre Receptor Pruebas|G01|84111505|1|ACT|Pago de nómina|11729.68|11729.68|1777.61|1.2|O|2016-01-14|2017-01-01|2017-01-15|15.333|11504.45|1777.61|MAS595960B|MAS0810247C0|MALR840505HJCRPM09|30038010705|2015-03-10|P10W|01|No|01|02|6069|Desarrollo|Programador|99|04|002|1234567890|355.00|455.00|JAL|11504.45|10609.60|894.85|001|AA4503C|Sueldo|9019.20|515.16|295.66|1481.95
LAN7008173R5|CINDEMEX SA DE CV|601|AAQM610917QJA|Nombre Receptor Pruebas|G01|84111505|1|ACT|Pago de nómina|11729.68|11729.68|1777.61|1.2|O|2016-01-14|2017-01-01|2017-01-15|15.333|11504.45|1777.61|MAS595960B|MAS0810247C0|MALR840505HJCRPM09|30038010705|2015-03-10|P10W|01|No|01|02|6096|Desarrollo|Programador|1|04|002|1234567890|355.00|455.00|JAL|11504.45|10609.60|894.85|001|AA4503C|Sueldo|9019.20|515.16|295.66|1481.95
LAN7008173R5|CINDEMEX SA DE CV|601|AAQM610917QJA|Nombre Receptor Pruebas|G01|84111505|1|ACT|Pago de nómina|11729.68|11729.68|1777.61|1.2|O|2016-01-14|2017-01-01|2017-01-15|15.333|11504.45|1777.61|MAS595960B|MAS0810247C0|MALR840505HJCRPM09|30038010705|2015-03-10|P10W|01|No|01|02|6096|Desarrollo|Programador|1|04|002|1234567890|355.00|455.00|JAL|11504.45|10609.60|894.85|001|AA4503C|Sueldo|9019.20|515.16|295.66|1481.95
LAN7008173R5|CINDEMEX SA DE CV|601|AAQM610917QJA|Nombre Receptor Pruebas|G01|84111505|1|ACT|Pago de nómina|11729.68|11729.68|1777.61|1.2|O|2016-01-14|2017-01-01|2017-01-15|15.333|11504.45|1777.61|MAS595960B|MAS0810247C0|MALR840505HJCRPM09|30038010705|2015-03-10|P10W|01|No|01|02|6096|Desarrollo|Programador|1|04|002|1234567890|355.00|455.00|JAL|11504.45|10609.60|894.85|001|AA4503C|Sueldo|9019.20|515.16|295.66|1481.95
LAN7008173R5|CINDEMEX SA DE CV|601|AAQM610917QJA|Nombre Receptor Pruebas|G01|84111505|1|ACT|Pago de nómina|11729.68|11729.68|1777.61|1.2|O|2016-01-14|2017-01-01|2017-01-15|15.333|11504.45|1777.61|MAS595960B|MAS0810247C0|MALR840505HJCRPM09|30038010705|2015-03-10|P10W|01|Sí|01|02|6096|Desarrollo|Programador|1|04|002|1234567890|355.00|455.00|JAL|11504.45|10609.60|894.85|001|AA4503C|Sueldo|9019.20|515.16|295.66|1481.95
LAN7008173R5|CINDEMEX SA DE CV|601|AAQM610917QJA|Nombre Receptor Pruebas|G01|84111505|1|ACT|Pago de nómina|11729.68|11729.68|1777.61|1.2|O|2016-01-14|2017-01-01|2017-01-15|15.333|11504.45|1777.61|MAS595960B|MAS0810247C0|MALR840505HJCRPM09|30038010705|2015-03-10|P10W|01|Sí|01|02|6096|Desarrollo|Programador|1|04|002|1234567890|355.00|455.00|JAL|11504.45|10609.60|894.85|001|AA4503C|Sueldo|9019.20|515.16|295.66|1481.95
LAN7008173R5|CINDEMEX SA DE CV|601|AAQM610917QJA|Nombre Receptor Pruebas|G01|84111505|1|ACT|Pago de nómina|11729.68|11729.68|1777.61|1.2|O|2016-01-14|2017-01-01|2017-01-15|15.333|11504.45|1777.61|MAS595960B|MAS0810247C0|MALR840505HJCRPM09|30038010705|2015-03-10|P10W|01|Sí|01|02|6096|Desarrollo|Programador|1|04|002|1234567890|355.00|455.00|JAL|11504.45|10609.60|894.85|001|AA4503C|Sueldo|9019.20|515.16|295.66|1481.95
LAN7008173R5|CINDEMEX SA DE CV|601|AAQM610917QJA|Nombre Receptor Pruebas|G01|84111505|1|ACT|Pago de nómina|11729.68|11729.68|1777.61|1.2|O|2016-01-14|2017-01-01|2017-01-15|15.333|11504.45|1777.61|MAS595960B|MAS0810247C0|MALR840505HJCRPM09|30038010705|2015-03-10|P10W|01|Sí|01|02|6096|Desarrollo|Programador|1|04|002|1234567890|355.00|455.00|JAL|11504.45|10609.60|894.85|001|AA4503C|Sueldo|9019.20|515.16|295.66|1481.95
LAN7008173R5|CINDEMEX SA DE CV|601|AAQM610917QJA|Nombre Receptor Pruebas|G01|84111505|1|ACT|Pago de nómina|11729.68|11729.68|1777.61|1.2|O|2016-01-14|2017-01-01|2017-01-15|15.333|11504.45|1777.61|MAS595960B|MAS0810247C0|MALR840505HJCRPM09|30038010705|2015-03-10|P10W|01|Sí|01|02|6096|Desarrollo|Programador|1|04|002|1234567890|355.00|455.00|JAL|11504.45|10609.60|894.85|001|AA4503C|Sueldo|9019.20|515.16|295.66|1481.95
LAN7008173R5|CINDEMEX SA DE CV|601|AAQM610917QJA|Nombre Receptor Pruebas|G01|84111505|1|ACT|Pago de nómina|11729.68|11729.68|1777.61|1.2|O|2016-01-14|2017-01-01|2017-01-15|15.333|11504.45|1777.61|MAS595960B|MAS0810247C0|MALR840505HJCRPM09|30038010705|2015-03-10|P10W|01|Sí|01|02|6096|Desarrollo|Programador|1|04|002|1234567890|355.00|455.00|JAL|11504.45|10609.60|894.85|001|AA4503C|Sueldo|9019.20|515.16|295.66|1481.95
LAN7008173R5|CINDEMEX SA DE CV|601|AAQM610917QJA|Nombre Receptor Pruebas|G01|84111505|1|ACT|Pago de nómina|11729.68|11729.68|1777.61|1.2|O|2016-01-14|2017-01-01|2017-01-15|15.333|11504.45|1777.61|MAS595960B|MAS0810247C0|MALR840505HJCRPM09|30038010705|2015-03-10|P10W|01|Sí|01|02|6096|Desarrollo|Programador|1|04|002|1234567890|355.00|455.00|JAL|11504.45|10609.60|894.85|001|AA4503C|Sueldo|9019.20|515.16|295.66|1481.95
LAN7008173R5|CINDEMEX SA DE CV|601|AAQM610917QJA|Nombre Receptor Pruebas|G01|84111505|1|ACT|Pago de nómina|11729.68|11729.68|1777.61|1.2|O|2016-01-14|2017-01-01|2017-01-15|15.333|11504.45|1777.61|MAS595960B|MAS0810247C0|MALR840505HJCRPM09|30038010705|2015-03-10|P10W|01|Sí|01|02|6096|Desarrollo|Programador|1|04|002|1234567890|355.00|455.00|JAL|11504.45|10609.60|894.85|001|AA4503C|Sueldo|9019.20|515.16|295.66|1481.95
LAN7008173R5|CINDEMEX SA DE CV|601|AAQM610917QJA|Nombre Receptor Pruebas|G01|84111505|1|ACT|Pago de nómina|11729.68|11729.68|1777.61|1.2|O|2016-01-14|2017-01-01|2017-01-15|15.333|11504.45|1777.61|MAS595960B|MAS0810247C0|MALR840505HJCRPM09|30038010705|2015-03-10|P10W|01|Sí|01|02|6096|Desarrollo|Programador|1|04|002|1234567890|355.00|455.00|JAL|11504.45|10609.60|894.85|001|AA4503C|Sueldo|9019.20|515.16|295.66|1481.95
LAN7008173R5|CINDEMEX SA DE CV|601|AAQM610917QJA|Nombre Receptor Pruebas|G01|84111505|1|ACT|Pago de nómina|11729.68|11729.68|1777.61|1.2|O|2016-01-14|2017-01-01|2017-01-15|15.333|11504.45|1777.61|MAS595960B|MAS0810247C0|MALR840505HJCRPM09|30038010705|2015-03-10|P10W|01|Sí|01|02|6096|Desarrollo|Programador|1|04|002|1234567890|355.00|455.00|JAL|11504.45|10609.60|894.85|001|AA4503C|Sueldo|9019.20|515.16|295.66|1481.95
LAN7008173R5|CINDEMEX SA DE CV|601|AAQM610917QJA|Nombre Receptor Pruebas|G01|84111505|1|ACT|Pago de nómina|11729.68|11729.68|1777.61|1.2|O|2016-01-14|2017-01-01|2017-01-15|15.333|11504.45|1777.61|MAS595960B|MAS0810247C0|MALR840505HJCRPM09|30038010705|2015-03-10|P10W|01|No|01|02|6069|Desarrollo|Programador|1|04|002|1234567890|355.00|455.00|JAL|11504.45|10609.60|894.85|001|AA4503C|Sueldo|9019.20|515.16|295.66|1481.95
LAN7008173R5|CINDEMEX SA DE CV|601|AAQM610917QJA|Nombre Receptor Pruebas|G01|84111505|1|ACT|Pago de nómina|11729.68|11729.68|1777.61|1.2|O|2016-01-14|2017-01-01|2017-01-15|15.333|11504.45|1777.61|MAS595960B|MAS0810247C0|MALR840505HJCRPM09|30038010705|2015-03-10|P10W|01|No|01|02|6069|Desarrollo|Programador|1|04|002|1234567890|355.00|455.00|MIC|11504.45|10609.60|894.85|001|AA4503C|Sueldo|9019.20|515.16|295.66|1481.95
LAN7008173R5|CINDEMEX SA DE CV|601|AAQM610917QJA|Nombre Receptor Pruebas|G01|84111505|1|ACT|Pago de nómina|11729.68|11729.68|1777.61|1.2|O|2016-01-14|2017-01-01|2017-01-15|15.333|11504.45|1777.61|MAS595960B|MAS0810247C0|MALR840505HJCRPM09|30038010705|2015-03-10|P10W|01|No|01|02|6069|Desarrollo|Programador|1|04|002|1234567890|355.00|455.00|MIC|11504.45|10609.60|894.85|001|AA4503C|Sueldo|9019.20|515.16|295.66|1481.95
LAN7008173R5|CINDEMEX SA DE CV|601|AAQM610917QJA|Nombre Receptor Pruebas|G01|84111505|1|ACT|Pago de nómina|11504.45|11504.45|1777.61|1.2|O|2016-01-14|2017-01-01|2017-01-15|15.333|11504.45|1777.61|MAS595960B|MAS0810247C0|MALR840505HJCRPM09|30038010705|2015-03-10|P10W|02|No|01|03|6069|Desarrollo|Programador|1|04|002|1234567890|355.00|455.00|JAL|11504.45|10609.60|894.85|001|AA4503C|Sueldo|9019.20|515.16|295.66|1481.95
LAN7008173R5|CINDEMEX SA DE CV|601|AAQM610917QJA|Nombre Receptor Pruebas|G01|84111505|1|ACT|Pago de nómina|11504.45|11504.45|1777.61|1.2|O|2016-01-14|2017-01-01|2017-01-15|15.333|11504.45|1777.61|MAS595960B|MAS0810247C0|MALR840505HJCRPM09|30038010705|2015-03-10|P10W|02|No|01|03|6069|Desarrollo|Programador|1|04|002|1234567890|355.00|455.00|JAL|11504.45|10609.60|894.85|001|AA4503C|Sueldo|9019.20|515.16|295.66|1481.95
LAN7008173R5|CINDEMEX SA DE CV|601|AAQM610917QJA|Nombre Receptor Pruebas|G01|84111505|1|ACT|Pago de nómina|11504.45|11504.45|1777.61|1.2|O|2016-01-14|2017-01-01|2017-01-15|15.333|11504.45|1777.61|MAS595960B|MAS0810247C0|MALR840505HJCRPM09|30038010705|2015-03-10|P10W|03|No|01|04|6069|Desarrollo|Programador|1|04|002|1234567890|355.00|455.00|JAL|11504.45|10609.60|894.85|001|AA4503C|Sueldo|9019.20|515.16|295.66|1481.95
LAN7008173R5|CINDEMEX SA DE CV|601|AAQM610917QJA|Nombre Receptor Pruebas|G01|84111505|1|ACT|Pago de nómina|11504.45|11504.45|1777.61|1.2|O|2016-01-14|2017-01-01|2017-01-15|15.333|11504.45|1777.61|MAS595960B|MAS0810247C0|MALR840505HJCRPM09|30038010705|2015-03-10|P10W|03|No|01|04|6069|Desarrollo|Programador|1|04|002|1234567890|355.00|455.00|JAL|11504.45|10609.60|894.85|001|AA4503C|Sueldo|9019.20|515.16|295.66|1481.95
LAN7008173R5|CINDEMEX SA DE CV|601|AAQM610917QJA|Nombre Receptor Pruebas|G01|84111505|1|ACT|Pago de nómina|11504.45|11504.45|1777.61|1.2|O|2016-01-14|2017-01-01|2017-01-15|15.333|11504.45|1777.61|MAS595960B|MAS0810247C0|MALR840505HJCRPM09|30038010705|2015-03-10|P10W|03|No|01|04|6069|Desarrollo|Programador|1|04|002|1234567890|355.00|455.00|JAL|11504.45|10609.60|894.85|001|AA4503C|Sueldo|9019.20|515.16|295.66|1481.95
LAN7008173R5|CINDEMEX SA DE CV|601|AAQM610917QJA|Nombre Receptor Pruebas|G01|84111505|1|ACT|Pago de nómina|11504.45|11504.45|1777.61|1.2|O|2016-01-14|2017-01-01|2017-01-15|15.333|11504.45|1777.61|MAS595960B|MAS0810247C0|MALR840505HJCRPM09|30038010705|2015-03-10|P10W|03|No|01|04|6069|Desarrollo|Programador|1|04|002|1234567890|355.00|455.00|JAL|11504.45|10609.60|894.85|001|AA4503C|Sueldo|9019.20|515.16|295.66|1481.95
LAN7008173R5|CINDEMEX SA DE CV|601|AAQM610917QJA|Nombre Receptor Pruebas|G01|84111505|1|ACT|Pago de nómina|11729.68|11729.68|1777.61|1.2|O|2016-01-14|2017-01-01|2017-01-15|15.333|11504.45|1777.61|MAS595960B|MAS0810247C0|MALR840505HJCRPM09|30038010705|2015-03-10|P10W|04|No|01|02|6069|Desarrollo|Programador|1|04|002|1234567890|355.00|455.00|JAL|11504.45|10609.60|894.85|001|AA4503C|Sueldo|9019.20|515.16|295.66|1481.95
LAN7008173R5|CINDEMEX SA DE CV|601|AAQM610917QJA|Nombre Receptor Pruebas|G01|84111505|1|ACT|Pago de nómina|11729.68|11729.68|1777.61|1.2|O|2016-01-14|2017-01-01|2017-01-15|15.333|11504.45|1777.61|MAS595960B|MAS0810247C0|MALR840505HJCRPM09|30038010705|2015-03-10|P10W|04|No|01|02|6069|Desarrollo|Programador|1|04|002|1234567890|355.00|455.00|JAL|11504.45|10609.60|894.85|001|AA4503C|Sueldo|9019.20|515.16|295.66|1481.95
LAN7008173R5|CINDEMEX SA DE CV|601|AAQM610917QJA|Nombre Receptor Pruebas|G01|84111505|1|ACT|Pago de nómina|11504.45|11504.45|1777.61|1.2|O|2016-01-14|2017-01-01|2017-01-15|15.333|11504.45|1777.61|MAS595960B|MAS0810247C0|MALR840505HJCRPM09|30038010705|2015-03-10|P10W|05|No|01|03|6069|Desarrollo|Programador|1|04|002|1234567890|355.00|455.00|JAL|11504.45|10609.60|894.85|001|AA4503C|Sueldo|9019.20|515.16|295.66|1481.95
LAN7008173R5|CINDEMEX SA DE CV|601|AAQM610917QJA|Nombre Receptor Pruebas|G01|84111505|1|ACT|Pago de nómina|11504.45|11504.45|1777.61|1.2|O|2016-01-14|2017-01-01|2017-01-15|15.333|11504.45|1777.61|MAS595960B|MAS0810247C0|MALR840505HJCRPM09|30038010705|2015-03-10|P10W|06|No|01|04|6069|Desarrollo|Programador|1|04|002|1234567890|355.00|455.00|JAL|11504.45|10609.60|894.85|001|AA4503C|Sueldo|9019.20|515.16|295.66|1481.95
LAN7008173R5|CINDEMEX SA DE CV|601|AAQM610917QJA|Nombre Receptor Pruebas|G01|84111505|1|ACT|Pago de nómina|11504.45|11504.45|1777.61|1.2|O|2016-01-14|2017-01-01|2017-01-15|15.333|11504.45|1777.61|MAS595960B|MAS0810247C0|MALR840505HJCRPM09|30038010705|2015-03-10|P10W|06|No|01|04|6069|Desarrollo|Programador|1|04|002|1234567890|355.00|455.00|JAL|11504.45|10609.60|894.85|001|AA4503C|Sueldo|9019.20|515.16|295.66|1481.95
LAN7008173R5|CINDEMEX SA DE CV|601|AAQM610917QJA|Nombre Receptor Pruebas|G01|84111505|1|ACT|Pago de nómina|11504.45|11504.45|1777.61|1.2|O|2016-01-14|2017-01-01|2017-01-15|15.333|11504.45|1777.61|MAS595960B|MAS0810247C0|MALR840505HJCRPM09|30038010705|2015-03-10|P10W|06|No|01|04|6069|Desarrollo|Programador|1|04|002|1234567890|355.00|455.00|JAL|11504.45|10609.60|894.85|001|AA4503C|Sueldo|9019.20|515.16|295.66|1481.95
LAN7008173R5|CINDEMEX SA DE CV|601|AAQM610917QJA|Nombre Receptor Pruebas|G01|84111505|1|ACT|Pago de nómina|11729.68|11729.68|1777.61|1.2|O|2016-01-14|2017-01-01|2017-01-15|15.333|11504.45|1777.61|MAS595960B|MAS0810247C0|MALR840505HJCRPM09|30038010705|2015-03-10|P10W|07|No|01|02|6069|Desarrollo|Programador|1|04|002|1234567890|355.00|455.00|JAL|11504.45|10609.60|894.85|001|AA4503C|Sueldo|9019.20|515.16|295.66|1481.95
